Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:1t4WH75OZqBi1VTMQeOeOK","Sober And Irrelevant","In Flames","A Sense of Purpose","1","9","201946","spotify:user:","2010-10-25T14:06:38Z"
